8346,477,845,4,4427,84,102.1071429,0,0,1,0,0,0,0,0,0,0,0,0.05952381,0.05952381,0,0.035714286,0.011904762,0.142857143,0.142857143,0.047619048,0.05952381,0.071428571,0.083333333,0.035714286,0.023809524,0.05952381,0.095238095,0.047619048,0.023809524,0.511904762,19596.84524,0.380952381,1,0,0,1,0,0,0,1,0.268099,0.308551,0.327231,0.389179,0.0355222,0.331111,51,46,36,1,0,0,209,65,56,221,136,134,225,145,142,0.404761905,0.69047619,5.960714286,5.746904762,5.571071429,0.035714286,0,0.035714286,0.035714286,0.05952381,0.031404762,0.025059524,0.029535714,0.037404762,0.036297619,0.011464286,0.022488095,0.022071429,0.265785714,0.020285714,0.008285714,0.022821429,0.044392857,0.02552381,0.004571429,0.01897619,0.012392857,0.007642857,0.008940476,0.024416667,0.02427381,0.011940476,0.104166667,0.00925,0.016654762,0,0.023809524,0,0,0,0,0,0,0,0.023809524,0
32845,15,4,1,4,1808,45.10951327,0,0,0,1,0.040376106,0.037057522,0.042035398,0.042035398,0.044800885,0.038716814,0.049778761,0.039823009,0.042588496,0.04369469,0.046460177,0.039269912,0.04369469,0.042588496,0.043141593,0.038163717,0.043141593,0.039823009,0.043141593,0.039269912,0.042588496,0.038716814,0.041482301,0.037610619,0.211836283,0,0.002212389,0,0,0,0,1,0,1,0,2.01E-05,4.03E-05,0.457994,0.384972,4.06E-05,0.352579,0,0,0,252,252,252,245,245,245,129,129,129,85,85,85,0.17699115,0.362831858,3.937035398,3.497112832,3.486144912,0,0,0,0.174225664,0.025995575,0.032583518,0.010981195,0.004841814,4.55E-04,0.005797013,0.002522124,0.00509292,0.003157633,0.049604535,0.013004978,0,0.011638274,0.007820243,0.005113938,0.002724558,0.006175332,7.79E-04,0.005658186,8.30E-05,0.019281527,0.004095133,0.00455365,0.064839049,5.15E-04,0.004901549,0,0,0,0,0,0,0,0,0,0.025995575,0
822,183,545,3,271,12,75.16666667,0,0.833333333,0,0.166666667,0,0.333333333,0.083333333,0.083333333,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.083333333,0,0,0.083333333,0.083333333,0.25,0.083333333,0.166666667,1,0,0,1,0,1,0,0,0.518486,0.275558,0.377941,0.384071,0.665055,0.336869,183,138,55,233,185,105,103,52,16,15,11,5,4,3,2,0.25,0.25,7.968333333,6.565,6.965,0,0,0.083333333,0,0,0.032166667,0.015166667,0.0115,0.0075,0.008583333,0.003333333,0.006083333,0.004666667,0.245916667,0.0095,0.001083333,0.014083333,0.014666667,0.006333333,0.008416667,0.008166667,0.003,0.006916667,0.004666667,0.014583333,0.009916667,0.006583333,0.065833333,0.0015,0.003166667,0,0,0,0,0,0,0,0,0,0,1
47153,1418,23,3,686,131,84.19847328,0.091603053,0.877862595,0,0.030534351,0.007633588,0.099236641,0.053435115,0.06870229,0.091603053,0.076335878,0.061068702,0.091603053,0.06870229,0.030534351,0.038167939,0,0.007633588,0.015267176,0.015267176,0,0,0.015267176,0.015267176,0.053435115,0.030534351,0.076335878,0.076335878,0.007633588,0.259541985,215.8625954,0.404580153,0,1,0,1,0,0,1,0,0.427469,0.208962,0.535824,0.380933,0.497525,0.488013,242,210,89,234,174,108,104,62,55,63,35,50,5,1,0,0.396946565,0.633587786,7.023206107,5.886641221,6.124503817,0.030534351,0,0.030534351,0.290076336,0.015267176,0.027832061,0.01451145,0.016114504,0.010854962,0.023549618,0.008908397,0.009007634,0.009877863,0.200709924,0.019358779,0.003122137,0.018099237,0.021061069,0.014366412,0.003229008,0.013312977,0.005480916,0.008129771,0.003206107,0.013839695,0.013412214,0.008526718,0.089358779,0.002847328,0.009908397,0,0.030534351,0,0,0,0,0,0,0,0,1
2289,634,1860,0,1365,13,79.61538462,0,1,0,0,0,0,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0.307692308,0.076923077,0,0,0,0,0,0.384615385,0,0,0.076923077,0,0.076923077,39171.84615,0,1,0,0,1,0,1,0,0,0.732054,0.383586,0.595275,0.378719,0.0178494,0.666671,253,254,254,251,251,249,202,0,2,0,0,3,3,3,5,0.538461538,0.692307692,9.354615385,7.376153846,7.635384615,0,0,0.153846154,0.153846154,0.076923077,0.038307692,0.025153846,0.028384615,0.036,0.039769231,0.005230769,0.024076923,0.018384615,0.097,0.024615385,0.006,0.033,0.041384615,0.017076923,0.004769231,0.016615385,0.010307692,0.004384615,0.012153846,0.029384615,0.022307692,0.010230769,0.035923077,0.008307692,0.015846154,0,0.076923077,0,0,0,0,0,0,0,0,1
342,42,326,0,68,36,76.69444444,0,0,0,1,0.055555556,0,0.083333333,0.25,0.027777778,0,0.027777778,0,0,0,0,0,0,0.027777778,0.027777778,0,0.055555556,0.083333333,0,0.083333333,0.055555556,0.111111111,0.027777778,0.083333333,0,0,0.027777778,0,1,0,1,0,0,1,0,0.381998,0.181739,0.502485,0.370871,0.646434,0.429231,196,208,177,245,223,164,239,206,148,115,104,87,21,18,19,0.361111111,0.694444444,7.924166667,6.413333333,7.068055556,0.138888889,0,0.166666667,0.138888889,0.027777778,0.049194444,0.01475,0.008916667,0.001138889,0.007361111,0.004888889,0.003666667,0.007416667,0.161111111,0.009388889,0.002166667,0.00775,0.008,0.010888889,7.22E-04,0.014694444,0.003277778,0.007777778,0.001861111,0.021611111,0.009305556,0.003527778,0.106888889,7.78E-04,0.004027778,0,0,0.055555556,0,0,0,0,0,0,0.027777778,1
62139,3661,2222,28,19384,2945,81.80305603,0,0,1,0,0.038370119,0.03327674,0.003735144,0.010186757,0.003735144,0.005432937,0.007470289,0.017657046,0.039049236,0.095415959,0.049235993,0.038370119,0.050933786,0.0475382,0.038709677,0.034634975,0.03803056,0.04991511,0.040747029,0.050254669,0.092359932,0.077079796,0.070967742,0.066893039,0,2421.203735,0.239388795,0,1,0,1,0,1,0,0,0,0,0.607249,0.370756,0,0.495812,252,252,252,73,73,73,137,137,137,36,36,36,86,86,86,0.301528014,0.431239389,5.451619694,4.50991511,4.690859083,0.314431239,0.042105263,0.225806452,0.102546689,0.038370119,0.034467233,0.027506621,0.036034635,0.054348048,0.048860781,0.010113073,0.029191171,0.02881528,0.558190492,0.020857385,0.009759932,0.028057725,0.058412224,0.032075722,0.006317827,0.027047199,0.015139559,0.004677419,0.011212903,0.031760611,0.029681494,0.015891002,0.158190492,0.013002377,0.017730051,0,0.011205433,0.00237691,3.40E-04,0,0,0.002716469,0,0.001018676,0.007809847,0
3429,33,33,0,2230,1145,27.71615721,0,1,0,0,0,0.005240175,0.020960699,0.058515284,0.04279476,0.064628821,0.068122271,0.022707424,0.057641921,0.043668122,0.034061135,0.074235808,0.12489083,0.103930131,0.103056769,0.096943231,0.03580786,0.012227074,0,0,0,0,0,0.030567686,0.118777293,110.1956332,0.537991266,1,0,1,0,0,0,0,1,0.0532922,0.0599948,0.667654,0.368858,0.112806,0.597688,248,231,217,252,251,252,242,239,246,81,71,90,43,42,43,0.002620087,8.73E-04,0.080122271,0.070751092,0.069336245,0.009606987,0.002620087,0,0,0,0.002113537,0.002215721,0.003372052,0.005729258,0.004707424,7.34E-04,0.002721397,0.002756332,0.136771179,0.001173799,9.64E-04,0.001980786,0.005795633,0.00271441,5.60E-04,0.002158952,0.001320524,2.27E-05,0.001357205,0.002861135,0.003274236,0.001367686,0.032069869,0.001320524,0.001554585,0,0,0,0,0,0,0,0,0,0,0
116731,1125,424,116,12374,1575,92.6952381,0.01968254,0,0.006984127,0.973333333,0.004444444,0,0,0,0,0.038730159,0.022857143,0.059047619,0.108571429,0.08,0.067301587,0.046984127,0.057777778,0.052698413,0.07047619,0.031111111,0.011428571,0.050793651,0.067301587,0.10984127,0.073015873,0.02984127,0.013333333,0.004444444,0.393015873,47.50666667,0.240634921,1,0,0,1,0,0,1,0,0,0,0.596836,0.367495,0,0.518458,242,242,242,48,48,48,128,128,128,230,230,230,142,142,142,0.041269841,0.128253968,1.145434921,0.983803175,1.027104762,0.033015873,0.003174603,0.002539683,0.158095238,0.005714286,0.017300952,0.01440254,0.021179683,0.030948571,0.024669206,0.004914921,0.016537143,0.021178413,0.32807873,0.01040381,0.005249524,0.013206349,0.031027302,0.014833651,0.00463873,0.012956825,0.014369524,0.002623492,0.00616381,0.016699683,0.016521905,0.012853968,0.08167746,0.007354286,0.010772698,0,0.008253968,0.002539683,6.35E-04,0,0,0,0,0,0.006349206,0
9282,354,454,1,319,44,82.29545455,0.022727273,0.977272727,0,0,0,0,0.045454545,0,0.136363636,0.113636364,0.090909091,0.022727273,0.113636364,0,0,0,0,0,0,0,0.090909091,0.068181818,0.136363636,0.090909091,0.068181818,0,0,0.022727273,0.159090909,580.4090909,0.636363636,1,0,0,0,1,0,1,0,0.229298,0.178559,0.61255,0.364909,0.065,0.527913,41,42,52,118,92,94,235,202,191,242,223,215,254,254,254,0.363636364,0.568181818,8.091818182,7.1025,7.066136364,0,0,0.022727273,0.136363636,0,0.048022727,0.02275,0.008772727,0.011204545,0.016136364,0.009681818,0.009659091,0.008931818,0.142659091,0.029568182,0.002295455,0.016,0.022931818,0.012181818,0.006727273,0.011590909,0.006045455,0.006886364,0.005522727,0.020136364,0.011840909,0.007590909,0.111545455,0.002931818,0.003772727,0,0.022727273,0.022727273,0,0,0,0,0,0,0,0
162,9,32,0,28,43,49.44186047,0,1,0,0,0.093023256,0.186046512,0,0.023255814,0.023255814,0,0,0,0,0,0.023255814,0,0,0,0,0.11627907,0,0,0.186046512,0.279069767,0.046511628,0,0,0.023255814,0.325581395,2943.767442,0,1,0,0,1,0,0,1,0,0,0,0.562226,0.363712,0,0.446666,253,253,253,7,7,7,149,149,149,180,180,180,158,158,158,0.209302326,0.604651163,3.627209302,3.12,3.253488372,0.302325581,0,0.093023256,0.093023256,0.046511628,0.025139535,0.017372093,0.017697674,0.023581395,0.026604651,0.007046512,0.015348837,0.015697674,0.105883721,0.011651163,0.006186047,0.015534884,0.027976744,0.03044186,0.004511628,0.012627907,0.008209302,0.004,0.00627907,0.016883721,0.014627907,0.011511628,0.052348837,0.00544186,0.008209302,0,0.046511628,0,0,0,0,0,0,0,0,1
103,31,96,1,14,70,64.07142857,0.157142857,0,0.842857143,0,0.171428571,0.1,0.142857143,0.157142857,0.085714286,0,0.014285714,0,0,0,0,0.014285714,0.042857143,0,0.057142857,0,0,0.014285714,0.014285714,0,0.057142857,0.057142857,0.014285714,0.057142857,0.085714286,452.9285714,0.228571429,0,1,0,1,0,0,1,0,0.330721,0.290356,0.567379,0.362622,0.143188,0.425588,252,253,252,158,194,92,130,102,87,69,63,66,28,28,47,0.285714286,0.657142857,6.366142857,5.517857143,5.566714286,0.057142857,0,0,0.142857143,0,0.028328571,0.015657143,0.014214286,0.015585714,0.021642857,0.005471429,0.010557143,0.014771429,0.1133,0.013814286,0.003485714,0.013885714,0.023428571,0.011985714,0.003785714,0.009642857,0.0069,0.006585714,0.004642857,0.015114286,0.012142857,0.005485714,0.0678,0.004028571,0.007971429,0,0.028571429,0.014285714,0,0,0,0,0,0,0.014285714,1
6202,212,282,12,4186,260,100.3076923,0,0,1,0,0.019230769,0.003846154,0,0,0,0,0,0.030769231,0.161538462,0.034615385,0.030769231,0.019230769,0.05,0.038461538,0.023076923,0.011538462,0.003846154,0.007692308,0.057692308,0.057692308,0.107692308,0.046153846,0.180769231,0.115384615,0.407692308,321.5269231,0.219230769,1,0,0,1,0,1,0,0,0.170621,0.179724,0.608536,0.361893,0.66577,0.550873,11,17,19,74,39,32,207,208,206,199,199,196,239,237,233,0.411538462,0.546153846,7.805653846,6.451884615,6.790961538,0.1,0.003846154,0.003846154,0.057692308,0.065384615,0.024076923,0.0203,0.025715385,0.028242308,0.028669231,0.009011538,0.017515385,0.017157692,0.245407692,0.019869231,0.005942308,0.0232,0.036815385,0.018965385,0.005165385,0.015719231,0.008365385,0.008742308,0.006746154,0.019492308,0.020092308,0.010692308,0.091819231,0.006553846,0.011538462,0,0.007692308,0.007692308,0,0,0,0,0,0.003846154,0.003846154,0
335,45,427,1,246,144,62.63194444,0.319444444,0.548611111,0,0.131944444,0.055555556,0,0,0,0,0,0,0,0.006944444,0,0.006944444,0,0,0.0625,0,0.006944444,0.006944444,0.069444444,0.027777778,0.055555556,0.159722222,0.270833333,0.180555556,0.090277778,0.069444444,456.7638889,0.243055556,0,1,0,1,0,0,1,0,0.258871,0.197073,0.554423,0.361635,0.193958,0.494076,189,211,192,208,219,198,254,254,253,191,168,160,21,25,34,0.354166667,0.340277778,4.384652778,3.705277778,3.747986111,0.576388889,0.055555556,0.0625,0.083333333,0.006944444,0.016444444,0.015291667,0.016027778,0.023395833,0.039423611,0.005041667,0.014715278,0.014708333,0.289006944,0.014125,0.004694444,0.018347222,0.026354167,0.014763889,0.004402778,0.013736111,0.007909722,0.005,0.006763889,0.016201389,0.0145,0.007909722,0.084569444,0.005881944,0.006833333,0,0,0.104166667,0,0,0,0,0,0,0.006944444,1
5066,242,616,3,4916,247,67.32793522,0,1,0,0,0.044534413,0.044534413,0.068825911,0.109311741,0.12145749,0.008097166,0.032388664,0.016194332,0.012145749,0.008097166,0,0,0.04048583,0.04048583,0.060728745,0.032388664,0.097165992,0.016194332,0.024291498,0.036437247,0.04048583,0.048582996,0.056680162,0.04048583,0.028340081,3269.287449,0.165991903,0,0,0,1,0,0,1,0,0.343969,0.171241,0.578792,0.36012,0.406162,0.550975,230,240,244,216,170,126,199,153,109,101,77,57,14,16,21,0.129554656,0.287449393,4.02,3.462469636,3.560040486,0.109311741,0.020242915,0.097165992,0.064777328,0.016194332,0.030174089,0.021890688,0.02942915,0.043963563,0.037688259,0.008809717,0.023210526,0.023210526,0.62997166,0.01551417,0.007983806,0.022044534,0.048712551,0.024578947,0.005206478,0.029574899,0.012732794,0.00297166,0.009639676,0.026024291,0.023704453,0.011566802,0.164404858,0.010421053,0.013680162,0,0.004048583,0,0.004048583,0,0,0,0,0,0.012145749,0
157,11,46,0,15,5,51,0,1,0,0,0,0.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.189333,0.156642,0.477245,0.356234,0.116206,0.361506,218,230,240,239,238,238,148,145,145,41,39,42,24,25,29,0.6,1,5.18,6.112,5.326,0,0,0,0,0,0.0662,0.0294,0.0358,0,0.0306,0.0066,0.0036,0.0048,0,0.0174,0.0024,0.006,0.0036,0.005,0,0.0034,0,0.0084,0,0.0054,0.0168,0.003,0.0186,0,0,0,0.4,0,0,0,0,0,0,0,0,1
18,0,0,0,0,19,72.10526316,0,1,0,0,0.052631579,0,0,0,0.105263158,0,0,0,0,0.052631579,0,0,0,0,0.157894737,0.263157895,0.105263158,0.263157895,0,0,0,0,0,0,0.052631579,0,0,1,0,0,1,0,0,1,0,0.233054,0.332889,0.732109,0.355378,0.0562,0.722196,229,228,230,253,253,253,176,175,177,134,133,136,1,1,2,0.315789474,0.894736842,7.480526316,6.938421053,6.700526316,0,0,0,0.368421053,0,0.041105263,0.013263158,0.002421053,0.002736842,0.038736842,0.002947368,0.004157895,0.007526316,0.064473684,0.006736842,0.001736842,0.006315789,0.006421053,0.008263158,0.001368421,0.008210526,0.018894737,6.84E-04,0,0.012894737,0.003947368,0.001526316,0.079842105,0,0.010473684,0,0,0,0,0,0,0,0,0,0,1
76,0,0,0,0,42,60.85714286,0,0,1,0,0,0.30952381,0.571428571,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0.023809524,0,0.023809524,1,0,0,1,0,0,0,1,0.222281,0.248316,0.285658,0.354984,0.145992,0.246833,4,3,4,110,112,113,99,113,118,251,252,252,177,180,166,0.238095238,0.69047619,5.26047619,4.982619048,4.71,0,0,0,0.166666667,0.047619048,0.028285714,0.013857143,0.00897619,2.38E-04,0.002619048,0.001309524,0.002595238,0.007285714,0.0175,0.011857143,0.001142857,0.014071429,0.016571429,0.010547619,0.004190476,0.00502381,0.005571429,0.006928571,0.00502381,0.008738095,0.009285714,0.004190476,0.029761905,6.19E-04,0,0,0,0,0,0,0,0,0,0,0,1
1012,210,207,0,7551,102,64.16666667,0,0.990196078,0,0.009803922,0,0,0,0,0,0,0,0.019607843,0,0,0.019607843,0.039215686,0.009803922,0,0.039215686,0.058823529,0.049019608,0.049019608,0.039215686,0.058823529,0.107843137,0.215686275,0.254901961,0.039215686,0.18627451,47.06862745,0.343137255,0,1,0,1,0,0,1,0,0.182835,0.18679,0.611712,0.354292,0.31665,0.471725,22,27,37,69,71,69,106,98,90,237,224,221,253,254,254,0.333333333,0.774509804,6.372843137,6.053039216,5.745490196,0.049019608,0.009803922,0.019607843,0.176470588,0.009803922,0.036441176,0.018931373,0.027343137,0.019656863,0.024147059,0.004107843,0.012147059,0.012823529,0.085127451,0.015666667,0.003647059,0.020245098,0.025490196,0.014186275,0.004911765,0.012686275,0.007539216,0.006813725,0.006862745,0.016921569,0.015196078,0.008519608,0.053607843,0.005068627,0.006970588,0,0.058823529,0,0,0,0,0,0,0,0.009803922,1
14117,970,763,15,2407,386,78.11917098,0.202072539,0,0.769430052,0.028497409,0.03626943,0.088082902,0.046632124,0.064766839,0.028497409,0.038860104,0.023316062,0.018134715,0.012953368,0.044041451,0.010362694,0.015544041,0.023316062,0.054404145,0.038860104,0.082901554,0.03626943,0.023316062,0.067357513,0.020725389,0.049222798,0.025906736,0.049222798,0.101036269,0.639896373,160.2512953,0.774611399,1,0,0,1,0,0,1,0,0.235488,0.297128,0.461896,0.354088,0.231069,0.338475,42,45,39,21,20,19,24,14,7,253,189,144,253,253,253,0.238341969,0.398963731,4.874766839,4.314300518,4.397590674,0.002590674,0,0.002590674,0.077720207,0.075129534,0.017417098,0.010932642,0.011958549,0.013282383,0.012549223,0.004321244,0.008409326,0.010487047,0.152642487,0.012287565,0.004215026,0.011111399,0.018805699,0.012132124,0.002658031,0.008593264,0.004284974,0.002971503,0.003987047,0.012217617,0.009642487,0.00534456,0.057663212,0.003251295,0.005243523,0,0.007772021,0,0,0,0,0.002590674,0,0.002590674,0.044041451,1
